lat lon wh time ws
-24.255604 154.93785 1.817 13664.825965078839 10.424999
-24.025951 154.0064 2.7640002 13677.307187861647 5.0
-24.458048 154.87975 1.654 13680.826202437747 6.96
-24.494 154.79228 1.7235 13696.826438530814 7.1499996
-24.485754 154.70465 1.0215001 13712.826655363839 2.935
-24.500969 154.63638 1.2350001 13728.826833676954 6.0699997
-24.49843 154.57478 1.5690001 13744.826989474823 5.75
-24.919092 154.98465 2.1105 13754.303918818769 9.924999
-24.506365 154.52754 4.7050004 13760.827114438638 11.23
-24.81948 154.96672 1.286 13770.304010597523 6.89
-24.479507 154.48483 0.84400004 13776.827211461903 5.6549997
-24.652496 154.90378 1.4055 13786.304263689963 8.7699995
-24.495735 154.33255 1.4995 13792.827632288041 6.4349995
-24.488178 154.79688 1.5865 13802.304636230518 6.545
-24.509468 154.1971 2.5100002 13808.828004828596 6.055
-24.503712 154.66632 1.7935001 13818.304982503294 9.5199995
-24.58561 154.09558 2.094 13824.828312174533 8.59
-24.49799 154.56181 1.5500001 13834.30526321975 8.309999
-24.818733 154.05423 1.0485001 13840.828528193699 1.46
-24.50604 154.47002 4.3430004 13850.305498770205 13.24
-24.982145 154.00981 2.124 13856.828715639422 8.54
-24.480278 154.40186 2.3545 13866.30568088108 10.68
-24.4941 154.34459 2.209 13882.305813982966 4.81
-24.492786 154.31735 1.9560001 13898.305870632641 9.63
-24.936749 154.01869 3.0990002 13920.828581995098 3.73
-24.486506 154.61217 1.75 13930.30501157412 7.19
-24.497017 154.1741 1.3905001 13936.827914948633 5.535
-24.540989 154.88849 1.093 13946.304202021798 2.34
-24.492847 154.48477 1.0895001 13952.827040653967 1.61
-24.484983 154.84431 1.1715 13968.826033166959 3.71
-24.515266 154.12991 1.9420002 13981.306301857228 9.67
-24.495176 154.56677 2.092 13997.305093677714 2.76
-24.50631 154.20435 1.4920001 14003.827809335256 5.805
-24.805809 154.95105 2.5235 14013.303863661073 10.055
-24.520338 154.68272 2.2085 14019.826477864583 10.0
-24.429335 154.10043 1.6370001 14032.306406611693 7.24
-24.505775 154.68561 0.6255 14048.304729817726 2.165
-24.50118 154.39798 1.1110001 14054.827237232355 6.91
-24.188225 154.95877 1.3815 14070.825513147458 7.995
-24.519993 154.51918 2.65 14083.305161765777 11.53
-24.49689 154.25282 1.2175001 14089.827619809716 2.81
-24.355846 154.91159 1.049 14105.82571705 5.52
-24.505768 154.48346 1.4755001 14118.305268012162 6.915
-24.487877 154.23386 1.4235001 14124.827673430264 6.015
-24.261572 154.93097 1.835 14140.82563295716 7.0099998
-24.500818 154.57439 1.32 14153.305038067861 6.81
-24.49076 154.35913 2.387 14159.827349537052 9.135
-24.232962 154.05254 1.46 14172.306636736845 5.77
-24.500465 154.85526 1.5835 14188.30428308557 9.655
-24.480854 154.67108 1.5090001 14194.826492422551 6.055
-24.52111 154.36093 1.416 14207.305653980351 6.265
-24.497498 154.19922 1.1700001 14213.827816840261 6.3999996
-24.12254 154.02254 1.2900001 14226.306797055877 4.04
-24.597021 154.88942 1.4580001 14242.304151566117 8.665
-23.306131 154.92589 1.7060001 10301.833505407267 6.81
-23.794409 154.94238 1.95 10314.312669903738 6.15
-23.504194 154.24834 2.2930002 10320.835364764207 10.04
-23.493587 154.30856 1.394 10333.314453667495 5.46
-23.31874 154.92522 1.8865001 10336.833288755093 5.72
-23.787811 154.94896 2.8460002 10349.312422688818 10.58
-23.494562 154.2492 2.512 10355.835122974531 10.82
-23.489279 154.30835 1.24 10368.314221643552 3.705
-23.289625 154.91658 3.6920002 10371.833055917232 11.115
-23.796003 154.95299 1.8650001 10384.31216643157 7.31
-23.512184 154.25046 1.5295 10390.834881546616 5.075
-23.490456 154.29578 1.6675 10403.314005126944 6.0699997
-23.34308 154.92215 1.9460001 10406.832819552976 6.67
-23.802704 154.949 2.538 10419.311922923895 9.86
-23.520626 154.25671 2.2585 10425.83462212456 9.355
-23.511347 154.29472 2.3070002 10438.31373530638 9.2
-23.306637 154.93741 1.6060001 10441.832618995919 2.09
-23.764442 154.93741 1.8060001 10454.311889331962 8.0
-23.489025 154.26315 0.89900005 10460.834658293577 3.5749998
-23.490131 154.29074 3.762 10473.313901909685 12.71
-23.297035 154.92984 1.8135 10476.83277850115 7.3199997
-23.72806 154.94547 1.335 10489.31203337491 6.02
-23.517282 154.26544 1.3790001 10495.834814724396 7.66
-23.504475 154.31444 1.95 10508.313978226273 9.679999
-23.243622 154.93155 0.6585001 10511.832845052064 5.3450003
-23.793066 154.94846 1.174 10524.312067690305 4.19
-23.505285 154.26474 1.8725001 10530.834812825546 9.26
-23.495481 154.2994 1.2950001 10543.314006980567 4.7749996
-23.294683 154.92668 0.989 10546.832857349538 5.6099997
-23.784882 154.94936 1.194 10559.312044451712 6.1299996
-23.518093 154.2656 1.336 10565.834787236003 6.96
-23.48149 154.30719 2.334 10578.313961995416 11.82
-23.29064 154.92848 1.7260001 10581.832817021175 8.82
-23.789375 154.94484 0.60200006 10594.312022026861 4.4
-23.520218 154.25864 2.14 10600.834773310868 9.9
-23.514662 154.29242 1.345 10613.3139501501 5.14
-23.300884 154.92906 2.046 10616.832788809319 11.679999
-23.780361 154.93698 2.612 10629.312014747877 10.385
-23.502865 154.24924 0.9445001 10635.83476463036 3.625
-23.492464 154.29572 1.8945001 10648.313927725307 8.72
-23.289272 154.93005 2.3030002 10651.83276041667 9.07
-23.7997 154.93904 2.7680001 10664.311980884639 8.95
-23.493374 154.258 2.776 10670.83471941913 10.78
-23.489311 154.29802 1.5500001 10683.313904486713 8.68
-23.307512 154.92772 1.6960001 10686.832759331563 6.96
-23.788054 154.94955 1.6430001 10699.311935944716 2.04
-23.5017 154.25874 1.3260001 10705.834701605956 5.0699997
-23.494503 154.29385 1.0530001 10718.313886357064 3.98
-23.305351 154.92671 1.8320001 10721.832735098433 8.67
-23.762287 154.94998 1.6600001 10734.311916051782 6.0499997
-23.48484 154.24908 1.1585001 10740.834683159715 7.285
-23.495604 154.28508 3.3950002 10753.313875144697 12.48
-23.311176 154.91777 1.539 10756.832720359496 8.264999
-23.772526 154.93767 1.4425001 10769.311904975038 7.9849997
-23.506079 154.25652 1.934 10775.834632613522 8.655
-23.485802 154.29695 1.6795001 10788.313802580698 1.135
-23.30717 154.92758 2.598 10791.83265299478 7.91
-23.789814 154.93903 1.057 10804.311851490173 4.29
-23.504477 154.25978 1.9540001 10810.83458532265 9.28
-23.503183 154.29602 1.3070002 10823.313763699029 7.46
-23.296068 154.92451 2.505 10826.832620442729 8.225
-23.796545 154.94005 2.1820002 10839.311816677568 0.93
-23.50435 154.26157 0.634 10845.834549876978 1.06
-23.487783 154.29694 1.7075001 10858.313742585364 6.14
-23.298914 154.92442 1.2110001 10861.832594310574 7.42
-23.6819 154.90942 1.6560001 10874.311920030392 7.7599998
-23.49691 154.25491 1.7450001 10880.834527994739 5.1099997
-23.496796 154.29376 0.8460001 10893.313710847113 4.765
-23.283287 154.92444 1.085 10896.832549551502 6.54
-23.758453 154.94954 1.654 10909.311746600084 5.8199997
-23.489338 154.25705 1.0320001 10915.83448423032 5.6099997
-23.517395 154.29056 1.7780001 10928.313677526428 8.424999
-23.287857 154.92252 1.8525001 10931.832518174953 6.495
-23.774069 154.94598 0.92350006 10944.31171070243 4.0550003
-23.498936 154.25812 1.2840002 10950.8344459816 6.09
-23.497746 154.29317 2.5040002 10963.313638961175 10.599999
-23.333286 154.9278 1.5910001 10966.832484718587 6.3
-23.79753 154.9444 2.242 10979.311662597698 7.6299996
-23.519127 154.25552 2.338 10985.834424189816 9.495
-23.514502 154.28249 2.0395002 10998.313619384775 8.985
-23.30969 154.92188 2.5240002 11001.832455331343 10.0199995
-23.77132 154.93924 1.8485 11014.311654143152 6.3999996
-23.510363 154.2493 0.82150006 11020.834408637136 3.835
-23.522572 154.279 2.0385003 11033.313598406734 3.51
-23.293318 154.91795 1.4105 11036.832433087402 7.42
-23.744804 154.94571 1.6485001 11049.311624891532 6.09
-23.507042 154.2231 1.697 11055.834453667514 9.45
-23.497297 154.27519 1.6500001 11068.313590404345 5.77
-23.313993 154.91615 1.3500001 11071.83241925278 4.345
-23.83054 154.95276 2.3780003 11084.31152637623 10.92
-23.482986 154.29645 3.5045002 11090.834204101586 12.08
-23.501139 154.39032 1.9955001 11103.313230613421 7.3199997
-23.109314 154.97974 0.96000004 11106.83210105612 2.71
-23.505676 154.39227 1.427 11125.833898654557 4.63
-23.521576 154.41217 1.7125001 11138.313098687038 6.4749994
-23.059998 154.98701 1.83 11141.83199046948 7.52
-23.920776 154.98944 2.151 11154.311270932783 8.805
-23.521433 154.31792 1.8805001 11160.834049298312 7.8549995
-23.482971 154.30757 2.183 11173.313352276804 7.87
-23.31311 154.92613 1.7145001 11176.832233977155 5.84
-23.77704 154.95192 2.45 11189.311396213132 10.71
-23.4954 154.26566 1.1355001 11195.834131673153 3.995
-23.497402 154.29953 1.4460001 11208.31332456239 7.71
-23.320982 154.93105 1.9825001 11211.832175473857 8.035
-23.775381 154.9461 2.9525 11224.31137125654 9.514999
-23.483097 154.2538 1.062 11230.834114131227 7.33
-23.496778 154.30573 1.7030001 11243.313264883589 9.86
-23.279387 154.93227 2.1650002 11246.832106843125 10.28
-23.783695 154.94583 1.4740001 11259.311323242146 7.68
-23.50665 154.25087 1.003 11265.834081127075 3.06
-23.490116 154.29414 1.5035 11278.313246482518 7.8949995
-23.277588 154.92023 1.1795001 11281.832077817584 3.955
-23.818592 154.94672 2.836 11294.311239646631 10.51
-23.511024 154.26788 0.8255 11300.833962583158 3.29
-23.493 154.31924 1.286 11313.313103162975 5.545
-23.26537 154.93727 1.4105 11316.831946885854 5.6299996
-23.8675 154.96432 2.6940002 11329.311090223491 7.56
-23.498075 154.28128 1.1235001 11335.833842230903 4.535
-23.493422 154.31131 1.4580001 11348.313046151656 5.31
-23.288204 154.92868 1.095 11351.831905381987 6.96
-23.77474 154.94753 2.505 11364.31110432942 10.94
-23.504974 154.25618 1.556 11370.833842321357 4.3149996
-23.49811 154.2995 1.7700001 11383.313001844566 9.05
-23.296867 154.92963 1.8055 11386.831839192717 8.955
-23.80177 154.95705 1.4975001 11399.310996048502 4.71
-23.506456 154.2565 1.9190001 11405.833779116045 7.43
-23.487728 154.26247 2.2530003 11418.313047733973 9.61
-23.391914 154.90924 1.713 11421.831879611535 8.805
-23.74198 154.93373 1.3490001 11434.311026294832 4.6
-23.498674 154.24341 2.68 11440.83374475548 9.85
-23.5061 154.30624 1.6135001 11453.312843334104 8.215
-23.28022 154.93817 2.2580001 11456.831673357985 9.12
-23.850958 154.97534 2.447 11469.310777768726 10.92
-23.52269 154.32593 2.0895 11475.833449345373 9.315001
-23.509247 154.39417 3.3675003 11488.312518355728 11.809999
-23.083519 154.98167 2.2900002 11491.831372070359 10.8
-23.518719 154.18747 1.095 11510.833741048176 5.4399996
-23.729145 154.93706 2.96 11520.310807788977 9.99
-23.487152 154.5932 1.217 11536.311823278375 5.17
-23.216969 154.94894 3.1980002 11539.831369900145 10.25
-23.50633 154.18987 2.407 11552.312877423363 9.61
-23.493694 154.62122 1.411 11555.832361834473 6.72
-23.498213 154.23273 2.69 11571.833390480315 11.34
-23.874365 154.96423 1.0235 11581.310447771975 3.85
-23.50225 154.67735 0.40600002 11597.311377812177 2.8
-23.011505 154.99469 1.064 11600.830938585103 7.0899997
-23.504265 154.3049 1.2610002 11613.312359935662 3.1699998
-23.484741 154.74109 1.1485 11616.831823368731 5.0699997
-23.137365 154.03062 1.542 11629.313248607446 8.29
-23.519283 154.38365 0.83550006 11632.832776059746 3.19
-23.72521 154.07448 2.9390001 11648.833677481161 7.04
-23.490704 154.8671 0.882 11658.310646158818 3.03
-23.515877 154.50995 1.5305 11674.311564082396 5.44
-23.33997 154.91217 1.21 11677.83104673028 4.37
-23.49385 154.16864 2.0500002 11690.31244746456 11.059999
-23.500076 154.6075 2.6660001 11693.831896520569 11.63
-23.487972 154.26593 2.447 11709.832777506497 9.719999
-23.88028 154.03058 2.0475001 11725.833566532878 9.085
-23.511406 154.79163 1.154 11735.310535572178 6.0299997
-23.50633 154.46844 1.7210001 11751.311378219048 3.49
-23.422518 154.89914 3.7185001 11754.830827184604 9.98
-23.50205 154.15152 1.863 11767.312205674942 8.87
-23.515514 154.60474 1.4330001 11770.831637821917 7.92
-23.52153 154.29454 1.858 11786.832449273032 4.38
-23.784458 154.05408 1.6930001 11802.833192545571 3.4099998
-23.497568 154.85893 3.3635 11812.310089427803 12.875
-23.50605 154.55847 2.26 11828.3108621781 7.68
-23.198545 154.94017 1.409 11831.830336733256 3.06
-23.48617 154.27051 1.214 11844.31161300093 3.37
-23.482838 154.71869 1.3315 11847.83103072556 5.93
-23.21687 154.04903 2.444 11860.312299804646 8.19
-23.502386 154.43544 1.542 11863.83176468464 3.9299998
-23.477127 154.1453 1.891 11879.83249683521 10.28
-23.832554 154.95682 1.7355001 11889.309362024418 6.64
-23.509298 154.76146 1.0005 11905.310005651438 4.96
-23.480698 154.49709 2.2140002 11921.310697337962 2.56
-23.325848 154.90823 2.0340002 11924.830141963204 9.22
-23.50335 154.22552 1.0875001 11937.311387080408 1.7049999
-23.522684 154.69418 2.529 11940.83078188292 5.89
-23.191765 154.044 0.931 11953.311993905518 3.715
-23.491316 154.43002 0.795 11956.831449471938 4.31
-23.519855 154.18616 1.0405 11972.832089572505 3.67
-23.930923 154.9796 1.3200002 11982.308938304777 6.6549997
-23.88077 154.0293 0.808 11988.832650101278 4.98
-23.498367 154.84554 1.153 11998.309472927474 1.38
-23.496725 154.60846 1.9490001 12014.310075954883 8.62
-23.12025 154.9772 1.8950001 12017.829536856152 9.349999
-23.485209 154.35294 1.0285001 12030.310732014943 4.77
-23.520348 154.80429 2.2810001 12033.830151367176 9.71
-23.394833 154.08543 0.745 12046.311455168587 2.07
-23.493456 154.50906 1.0430001 12049.83089265041 6.0499997
-23.502636 154.22874 0.96450007 12065.831611870672 7.125
-23.832153 154.03322 2.5110002 12081.832255859394 8.889999
-23.517464 154.83841 1.9385002 12091.309124574997 8.87
-23.488918 154.57529 1.493 12107.309809615486 6.015
-23.173874 154.9517 1.7400001 12110.8292751736 2.06
-23.501823 154.30789 2.428 12123.31049031578 9.225
-23.50845 154.7709 2.1795 12126.829888599517 7.6449995
-23.34986 154.08646 3.4870002 12139.311126754154 12.429999
-23.491116 154.50775 2.6405 12142.830558358633 11.469999
-23.496521 154.25487 0.86200005 12158.831210123666 3.6499999
-23.747929 154.06816 1.794 12174.831798502593 7.1099997
-23.569769 154.89706 1.8230001 12184.308613100438 6.42
-23.478489 154.67679 2.3115 12200.309212691674 9.174999
-23.48596 154.43628 1.0555 12216.309817256231 3.5699997
-23.43805 154.88507 0.906 12219.829210611992 1.7099999
-23.509441 154.19586 1.5735002 12232.310411467333 5.355
-23.498102 154.6662 1.2950001 12235.82978786889 5.33
-23.17017 154.0499 1.3755001 12248.310922625475 4.115
-23.503414 154.43799 0.95500004 12251.830366030103 3.9599998
-23.509289 154.21423 1.1925001 12267.830933430989 3.445
-23.760662 154.05669 3.357 12283.831441695569 13.33
-23.58841 154.89455 1.4560001 12293.308212619333 5.83
-23.49562 154.70479 1.0680001 12309.308735803701 6.23
-23.513477 154.49243 1.4390001 12325.309269250953 7.2699995
-23.281986 154.91788 1.816 12328.82867232716 5.1
-23.516382 154.28851 3.0245004 12341.309787281207 5.42
-23.498997 154.76851 1.672 12344.829144061077 5.77
-23.438612 154.10878 1.631 12357.310276511824 9.38
-23.517258 154.57265 0.97450006 12360.829644820595 4.87
-23.04313 154.01091 1.2655001 12373.310691550898 4.25
-23.500893 154.37117 1.133 12376.830141601618 5.4
-23.52058 154.18216 3.9935002 12392.830619122542 13.434999
-23.77266 154.05481 1.5250001 12408.831038592267 11.63
-23.618126 154.90433 1.677 12418.307766384562 8.389999
-23.493113 154.75069 1.325 12434.308194896556 6.1299996
-23.47913 154.57484 2.2605 12450.308633987966 10.469999
    
    
-23.52339 154.8822 5.2050004 12469.82840431499 12.905
    
-23.48383 154.70372 1.3460001 12485.828831380233 6.29
-23.347343 154.0993 1.1800001 12498.309864863637 6.875
-23.504154 154.54482 21.207 12501.829236834543 12.92
-23.04417 154.0137 1.9470001 12514.31020408345 9.51
    
-23.51563 154.23264 1.103 12533.83001781319 5.16
-23.573275 154.09587 3.3450003 12549.830378508428 12.45
-23.821281 154.9608 1.9480001 12559.307052137563 9.889999
-23.894512 154.02882 1.098 12565.830674008932 4.83
-23.49768 154.84677 3.2810001 12575.307476444985 11.92
-23.504227 154.56723 1.73 12591.308192771627 7.175
-23.198738 154.95471 3.5690002 12594.827656521287 13.165
-23.49451 154.2955 1.4535 12607.308895670576 4.5950003
-23.505587 154.7564 0.75100005 12610.828301685513 2.4099998
-23.2888 154.07635 0.96500003 12623.309550871723 1.64
-23.50216 154.48512 1.4955001 12626.828998752171 3.3799999
-23.503431 154.21909 1.9030001 12642.829685149016 8.84
-23.993195 154.99292 4.8180003 12652.306562319165 10.51
-23.830223 154.03944 1.365 12658.830297489883 6.99
-23.47641 154.8632 1.7650001 12668.307133653434 7.8549995
-23.477606 154.6088 4.5645003 12684.307796449983 7.47
-23.118347 154.97424 1.491 12687.82726888021 5.16
-23.510641 154.35114 2.1940002 12700.30845418293 10.73
-23.499184 154.82008 1.5810001 12703.827841616003 5.98
-23.487953 154.11148 1.11 12716.309088903363 4.0
-23.513515 154.5783 1.9050001 12719.828476743365 9.76
-23.493172 154.3304 0.99700004 12735.82910807291 2.6599998
-23.584476 154.11371 1.02 12751.829705946206 5.365
-23.756279 154.94418 1.299 12761.3065096481 3.3849998
-23.501646 154.77379 3.316 12777.307056929974 13.36
-23.506786 154.54137 0.98800004 12793.30764558015 4.98
-23.23994 154.94547 1.957 12796.82707401982 8.514999
    
    
-23.450125 154.10658 2.2145 12825.308776945865 3.42
-23.500387 154.56609 11.251 12828.828157732962 7.41
-23.4982 154.35059 1.1850001 12844.82871102792 5.845
-23.523056 154.14705 2.9160001 12860.829249222355 10.135
-23.889687 154.97408 2.151 12870.306024848134 10.01
-23.853788 154.02412 1.4195001 12876.82971616392 4.5
-23.508423 154.866 17.204 12886.306473253004 14.434999
-23.500795 154.6691 1.7810001 12902.3069840495 7.91
-23.480541 154.47935 2.6940002 12918.307480604388 12.295
-23.326332 154.91183 2.621 12921.826878074324 10.849999
-23.496738 154.28413 1.2725 12934.307972276525 6.1049995
-23.497978 154.76443 1.7195001 12937.82732774521 10.625
-23.444962 154.1099 4.596 12950.308437952131 3.2399998
-23.511425 154.5809 2.6495001 12953.827798122831 10.16
-23.065613 154.02032 1.5035 12966.308828260633 5.71
-23.496483 154.39291 1.2815001 12969.828265516495 6.765
-23.49747 154.21294 2.147 12985.828721426486 11.0199995
-23.68359 154.08374 3.6420002 13001.829131582752 9.809999
-23.71361 154.93503 0.9620001 13011.305846715812 5.5899997
-23.486982 154.82309 1.0045002 13027.306233497919 6.755
-23.492956 154.65839 1.557 13043.306656087283 6.2999997
-23.505724 154.49683 1.5535002 13059.307069137052 8.605
-23.270714 154.93108 2.187 13062.826449652785 5.98
-23.519018 154.34024 1.0710001 13075.307469482417 3.565
-23.496925 154.83434 0.864 13078.826800853596 4.67
-23.52207 154.18991 2.1655002 13091.30785513419 7.67
-23.493721 154.683 6.5150003 13094.827185781964 13.615
-23.359655 154.08481 1.9825001 13107.308194534911 9.465
-23.494747 154.53624 0.88100004 13110.827556785312 4.94
-23.061504 154.01683 0.9725 13123.30849202472 5.76
-23.513403 154.3989 2.1185 13126.82790681062 9.2
-23.505983 154.26074 2.0540001 13142.828244628909 10.045
-23.506247 154.1303 2.368 13158.82856535737 10.25
-23.963104 154.99107 24.955002 13168.305224066833 12.84
    
-23.724615 154.92749 2.559 13184.305479600676 8.87
-23.517876 154.86237 1.7190001 13200.305727855535 7.4049997
-23.51075 154.75476 1.2345002 13216.306000524492 4.35
-23.478708 154.65945 1.178 13232.30625406903 3.625
-23.50039 154.5572 1.1205001 13248.30650399666 2.7849998
-23.126024 154.96553 2.0300002 13251.825885235798 8.74
-23.48103 154.46951 1.5080001 13264.30673290114 8.165
-23.321615 154.92308 1.7960001 13267.826074761339 9.22
-23.479992 154.38194 1.7575002 13280.306949960242 4.005
-23.479218 154.87654 1.1615 13283.826255515742 6.115
-23.494654 154.2949 2.5330002 13296.307154947892 6.81
-23.49165 154.79877 3.8415003 13299.82644911023 7.7200003
-23.510647 154.21255 1.4315 13312.307344835077 2.915
-23.501009 154.72437 1.297 13315.826630135998 8.7699995
-23.48648 154.14478 2.4245 13328.307512161788 10.745
-23.497124 154.65096 2.306 13331.826801577 9.71
-23.387104 154.10135 1.488 13344.307651276817 5.66
-23.493176 154.58221 1.246 13347.826961082174 3.97
-23.282238 154.06448 1.2490001 13360.307777506532 2.73
-23.494297 154.51999 1.0765 13363.827107295278 4.33
-23.15563 154.03862 1.2520001 13376.307887821924 6.0
-23.508247 154.46696 1.7080002 13379.827237503661 8.4
-23.056528 154.01147 1.6300001 13392.307992531103 7.8599997
-23.503279 154.416 2.0240002 13395.827357675065 5.29
-23.512196 154.37503 1.073 13411.827459671593 6.3
-23.510437 154.3378 0.97950006 13427.827548556903 2.87
-23.497536 154.30411 0.96450007 13443.827622160723 5.3199997
-23.506252 154.28171 1.2310001 13459.82767288771 6.3199997
-23.521282 154.24496 1.1190001 13475.827760597516 5.7349997
-23.505428 154.12415 1.3690001 13491.828062246786 3.6799998
-23.970013 154.9911 1.6840001 13501.304701153771 7.06
-23.700933 154.06178 1.062 13507.828302047215 2.6499999
-23.731165 154.9458 3.193 13517.304917489528 7.1899996
-23.909462 154.0134 2.223 13523.82851173688 9.66
-23.564327 154.89023 1.6005001 13533.305125506362 9.34
-23.488575 154.82242 3.8765001 13549.305325294728 12.205
-23.5197 154.74136 1.4070001 13565.30551292136 7.495
-23.477806 154.69089 1.5735002 13581.305656512268 2.8849998
-23.498978 154.63864 0.83900005 13597.305778085254 6.0
-23.505898 154.60602 2.4655 13613.305855848535 5.0199995
-23.499353 154.52237 2.914 13629.306081452523 10.73
-23.219267 154.94301 2.473 13632.825481228298 9.84
-23.519615 154.37186 3.5210001 13645.30647013348 11.34
-23.50256 154.87221 1.7820001 13648.825796802645 4.22
-23.505701 154.24785 2.436 13661.306800130173 6.79
-23.51715 154.75339 1.3895001 13664.826109935588 8.705
-23.502642 154.13695 2.6495001 13677.307085322624 5.0699997
-23.503845 154.64111 1.7135 13680.82638943143 7.6449995
-23.329508 154.08057 2.538 13693.307300708955 10.15
-23.508423 154.54573 1.8595002 13696.826631673204 7.8199997
-23.152473 154.03625 3.1790001 13709.3074849447 10.795
-23.499756 154.45801 1.095 13712.826848777477 4.425
-23.515022 154.38968 1.1795001 13728.827027090534 6.5649996
-23.482193 154.32056 1.4430001 13744.827188675466 3.4899998
-23.490784 154.27347 4.863 13760.827313458489 11.575
-23.49509 154.23859 0.92600006 13776.827404423442 5.365
-23.572605 154.10155 1.536 13792.827813313808 7.2599998
-23.841694 154.95892 1.6400001 13802.304509458132 6.74
-23.862972 154.03505 2.256 13808.82813151041 7.6099997
-23.580582 154.89735 1.4365001 13818.304801567923 7.3599997
-23.482584 154.81577 1.7880001 13834.3050641999 7.9849997
-23.490242 154.72406 4.426 13850.305299614789 12.4
-23.494743 154.64832 2.7740002 13866.305487648293 11.1
-23.477419 154.59882 1.8160001 13882.305614601413 3.3249998
-23.015284 154.98541 2.3620002 13885.824987883447 8.95
-23.507011 154.5639 1.9590001 13898.305677354627 9.79
-23.065647 154.98087 1.8675001 13901.825009042223 5.19
-23.502102 154.85834 1.9875001 13930.304818612582 8.77
-23.912212 154.0275 1.863 13936.828029694734 7.46
-23.50709 154.23817 1.388 13952.82723397715 1.5699999
-23.239813 154.05411 1.4940001 13965.307153998525 4.465
-23.498844 154.59763 1.0215001 13968.826226580597 1.8799999
-23.499771 154.384 1.7320001 13981.306102792267 8.79
-23.250624 154.93753 0.83000004 13984.825155436236 5.535
-23.478708 154.82106 2.3265002 13997.304894341389 5.2
-23.860216 154.0424 1.728 14003.82793601707 7.58
-23.505913 154.42896 1.8730001 14019.826676613186 9.4
-23.50555 154.33144 1.7260001 14032.30622549553 8.82
-23.253382 154.92876 2.3850002 14035.825152994832 8.389999
-23.644474 154.90125 0.69150007 14048.304560998979 2.24
-23.486074 154.14407 0.8565 14054.827436252206 5.0999994
-23.495146 154.11723 1.1070001 14067.306797462748 4.255
-23.510765 154.78958 1.424 14070.825645887584 8.15
-23.505793 154.77295 2.3720002 14083.304963017232 10.74
-23.757404 154.06755 1.342 14089.827764847374 4.74
-23.287687 154.07196 0.82600003 14102.307015516504 0.87
-23.493567 154.69606 0.80700004 14105.825886139995 3.76
-23.520298 154.73007 1.516 14118.305074734148 6.74
-23.780464 154.0566 1.404 14124.827812138363 6.0
-23.332106 154.08737 3.2830002 14137.30696117261 10.86
-23.49329 154.73904 1.9900001 14140.825783510518 7.075
-23.484709 154.8286 1.579 14153.304838867218 8.629999
-23.538212 154.12082 2.5930002 14159.827536168974 10.0199995
-23.494953 154.23688 1.317 14172.306492060889 5.8599997
-23.346416 154.91425 1.197 14175.825246129883 5.66
-23.978065 154.98627 1.519 14188.304180772626 9.71
-23.495628 154.42471 1.6465001 14194.826685565 6.41
-23.50706 154.61456 1.4510001 14207.305455277092 7.19
-23.85065 154.03712 1.0815 14213.82794361253 6.77
-23.507347 154.17606 1.2950001 14226.306676432258 3.55
-23.451153 154.89957 0.74700004 14229.82535020617 5.035
-23.489925 153.52776 3.5925002 10304.837461027957 12.565
-23.515991 153.57529 1.0345001 10317.316583478008 2.7849998
-23.5149 153.53513 1.072 10339.837226291245 4.5299997
-23.49454 153.58626 2.5860002 10352.316334725823 11.38
-23.515606 153.53575 3.677 10374.83698196977 13.36
-23.48854 153.58884 1.9200001 10387.316085205064 6.64
-23.501604 153.5264 2.9550002 10409.836754014716 10.54
-23.495186 153.5904 1.934 10422.315827862767 10.0
-23.481962 153.53513 0.8585 10444.836611237668 2.8899999
-23.498775 153.569 0.71500003 10457.315835232148 4.5299997
-23.486229 153.53943 1.0635 10479.836749041511 5.535
-23.503025 153.56454 1.0910001 10492.315993381082 0.875
-23.507442 153.55585 1.9695001 10514.836793438939 8.629999
-23.516186 153.5794 1.297 10527.316005949804 4.94
-23.516144 153.54562 1.133 10549.836800763209 6.0649996
-23.511984 153.5798 1.9605001 10562.315982530417 9.684999
-23.498962 153.54453 1.396 10584.836761610233 6.91
-23.51327 153.5736 0.8305 10597.315963406 3.965
-23.51786 153.54819 3.3650002 10619.836729148577 12.014999
-23.512445 153.56488 1.5730001 10632.315957618994 8.889999
-23.488077 153.5448 2.676 10654.83670554834 9.495
-23.495476 153.57784 1.8665001 10667.315911593963 2.7849998
-23.49837 153.5385 1.9570001 10689.836711516255 8.67
-23.513306 153.57666 1.3615 10702.315881935414 7.4849997
-23.50602 153.54097 2.2340002 10724.836679325788 10.67
-23.49701 153.5763 1.5730001 10737.315861726005 8.86
-23.507318 153.53026 1.9950001 10759.83666919847 9.96
-23.49776 153.57018 1.802 10772.31583473488 9.29
-23.509052 153.53978 1.5925001 10794.836603913514 7.225
-23.499449 153.57542 3.3300002 10807.315780797857 13.21
-23.49462 153.5356 2.0860002 10829.836573350709 3.59
-23.513008 153.57498 2.9850001 10842.315747160756 12.584999
-23.49268 153.5373 1.197 10864.83654242626 2.9099998
-23.511978 153.53864 1.2185001 10877.315810275613 4.43
-23.500814 153.54405 2.2295 10899.836487087654 8.135
-23.494038 153.5789 1.0020001 10912.315681966138 5.75
-23.515581 153.54514 1.0450001 10934.836453902593 4.585
-23.508415 153.57634 1.9305 10947.315644350427 9.91
-23.4784 153.52779 1.6235001 10969.836441876425 5.31
