image name,HC,Complex,TopHeavy,Simple,Other,SoftCoral,Sand,CCA,Algae,Rubble,DeadCoral,Unknown
21_2.png,16.000671994624042,8.000335997312021,0,8.000335997312021,0,0,0,0,0,0,75.99899200806392,8.000335997312021
2_1.png,0,0,0,0,0,0,100,0,0,0,0,0
22_1.png,80,80,0,0,0,0,16.667,0,0,3.333,0,0
22_2.png,44.82755053483128,44.82755053483128,0,0,0,0,55.172449465168725,0,0,0,0,0
22_3.png,0,0,0,0,0,0,100,0,0,0,0,0
2_2.png,0,0,0,0,3.333,0,96.667,0,0,0,0,0
23_1.png,0,0,0,0,0,0,85.18555555555555,0,0,14.814444444444444,0,0
23_2.png,13.636425620116457,13.636425620116457,0,0,0,0,81.81855372069873,0,0,4.545020659184814,0,0
23_3.png,68.18212810058228,68.18212810058228,0,0,0,0,13.636425620116457,0,0,0,18.18144627930127,0
241_1.png,0,0,0,0,0,0,100,0,0,0,0,0
241_2.png,0,0,0,0,0,0,100,0,0,0,0,0
24_1.png,100,100,0,0,0,0,0,0,0,0,0,0
24_2.png,100,100,0,0,0,0,0,0,0,0,0,0
243_1.png,4.347429108079201,4.347429108079201,0,0,0,0,0,0,0,0,82.60897920851485,13.043591683405944
243_2.png,21.428418368440223,21.428418368440223,0,0,0,0,0,0,0,0,60.71420918422012,17.85737244733966
24_3.png,100,95.00045000450004,4.999549995499955,0,0,0,0,0,0,0,0,0
244_1.png,0,0,0,0,0,0,100,0,0,0,0,0
244_2.png,0,0,0,0,0,0,100,0,0,0,0,0
246_1.png,100,100,0,0,0,0,0,0,0,0,0,0
246_2.png,13.333,10,0,3.333,0,0,0,0,0,86.667,0,0
246_3.png,72.000288,72.000288,0,0,0,0,27.999711998847992,0,0,0,0,0
247_1.png,20,20,0,0,0,0,0,0,0,0,73.333,6.666999999999999
247_2.png,6.666999999999999,6.666999999999999,0,0,0,0,0,0,0,93.333,0,0
247_3.png,23.333,23.333,0,0,0,0,66.667,0,0,0,0,10
248_1.png,93.333,93.333,0,0,0,0,0,0,0,0,6.666999999999999,0
248_3.png,0,0,0,0,0,0,100,0,0,0,0,0
249_1.png,100,100,0,0,0,0,0,0,0,0,0,0
249_2.png,23.333,23.333,0,0,0,0,0,0,0,76.667,0,0
249_3.png,43.333,20,0,23.333,0,0,0,0,0,0,56.667,0
250_1.png,95.23857142857145,95.23857142857145,0,0,0,0,0,0,0,0,4.7614285714285725,0
250_2.png,100,100,0,0,0,0,0,0,0,0,0,0
253_1.png,100,100,0,0,0,0,0,0,0,0,0,0
253_2.png,0,0,0,0,6.6669333306666925,0,39.99960000399996,0,0,26.666733332666677,19.99980000199998,6.6669333306666925
